,Unnamed: 0,Date,type,Month,Open,High,Low,Close,Price change,Price change Ratio,Volume,Final Price,# of OC,Final BBP,Final BSP,Hitorical HP,Historical LP,MA5,MA10,MA20,BBAND5UP,BBAND5LOW,BBAND10UP,BBAND10LOW,BBAND20UP,BBAND20LOW
2630,2630,2020-09-08,TX,202009,0.5039986530852766,0.5043353817661419,0.5071458773784355,0.5076184864045795,87,0.69%,0.2674294263360557,12667,86295,12667,12669,12972,7782,12660.4,12687.3,12693.2,12638.754206892529,12525.245793107471,12660.085526704224,12521.914473295776,13088.57754302277,12821.42245697723
2631,2631,2020-09-09,TX,202009,0.49457025002104554,0.49684316861688693,0.492262156448203,0.5018099166596515,-69,-0.54%,0.372982120520933,12598,88825,12598,12601,12972,7782,12655.6,12680.3,12689.7,12721.94943129824,12612.05056870176,12758.216143894157,12623.783856105843,13008.300825203749,12741.699174796251
2632,2632,2020-09-10,TX,202009,0.5050088391278728,0.5052613856385217,0.5081606765327695,0.5103123158515026,101,0.80%,0.26924925808745986,12698,87724,12696,12699,12972,7782,12637.0,12660.9,12686.85,12653.555377777491,12542.444622222509,12750.760271083722,12631.239728916278,12940.61510873598,12671.38489126402
2633,2633,2020-09-11,TX,202009,0.5040828352554929,0.5038302887448438,0.5068076109936575,0.5071133933832814,-37,-0.29%,0.277445858779094,12663,77698,12661,12664,12972,7782,12630.4,12654.8,12685.65,12743.795535491832,12654.204464508168,12783.934189124311,12680.065810875689,12439.39429861419,12170.60570138581
2634,2634,2020-09-14,TX,202009,0.5071133933832814,0.5129219631282095,0.5128964059196617,0.5175519824901086,122,0.96%,0.30970495180634244,12784,61095,12784,12785,12972,7782,12641.4,12651.8,12679.3,12705.20226238554,12616.79773761446,12656.605928506451,12555.394071493549,12675.39376873554,12410.60623126446
2635,2635,2020-09-15,TX,202009,0.5133428739792912,0.5178045290007577,0.519492600422833,0.5221820018520077,56,0.44%,0.2624163049076595,12843,35471,12841,12843,12972,7782,12682.0,12671.2,12670.8,12846.024585209569,12723.975414790431,12641.909598563168,12522.090401436832,12723.222313347796,12484.777686652204
2636,2636,2020-09-16,TX,202009,0.5282431181075848,0.5315262227460223,0.5316701902748414,0.5329573196397003,125,0.97%,0.16300492973291147,0,20627,12968,12970,13018,7782,12716.6,12686.1,12669.05,12926.45600037013,12753.54399962987,12745.595737797925,12588.404262202075,12853.436452625456,12620.563547374544
2637,2637,2020-09-17,TX,202010,0.5206667227881134,0.5222661840222241,0.520845665961945,0.5201616297668153,-87,-0.67%,0.28998602016040026,12815,91763,12816,12819,12957,11820,12790.6,12713.8,12677.15,13076.746678110185,12859.253321889815,12713.561066107924,12482.438933892076,12922.470791750491,12661.529208249509
2638,2638,2020-09-18,TX,202010,0.5193198080646519,0.5187305328731374,0.5209302325581395,0.521761091000926,20,0.16%,0.23114561106614673,12833,93158,12833,12835,12957,11820,12814.0,12722.2,12702.7,12914.636707163205,12717.363292836795,12818.562368661716,12579.437631338284,12862.024555867692,12657.975444132308
2639,2639,2020-09-21,TX,202010,0.5177203468305412,0.5196565367455173,0.5109513742071882,0.5069450290428488,-174,-1.36%,0.3397689647560886,12659,100342,12659,12661,12957,11820,12848.8,12745.1,12717.3,12897.646308749998,12772.353691250002,12778.016622750789,12543.983377249211,12789.973784407792,12592.026215592208
2640,2640,2020-09-22,TX,202010,0.501473187978786,0.500968094957488,0.4962367864693446,0.4941493391699638,-152,-1.20%,0.316596767468668,12509,101873,12507,12508,12957,11820,12823.6,12752.8,12720.05,12757.388210675874,12560.611789324126,12893.234744883515,12676.765255116485,12687.521228235037,12494.478771764963
2641,2641,2020-09-23,TX,202010,0.49524370738277634,0.493223335297584,0.49285412262156447,0.4959171647445071,19,0.15%,0.28547077723002967,12528,99722,12528,12530,12957,11820,12757.0,12736.8,12708.55,12665.86472232689,12348.13527767311,12969.477256690125,12710.522743309875,12797.954417861069,12584.045582138931
2642,2642,2020-09-24,TX,202010,0.4829531105311895,0.4806801919353481,0.4695983086680761,0.4662008586581362,-353,-2.82%,0.4157726927133152,12180,101987,12174,12176,12957,11820,12669.0,12729.8,12695.35,12666.123133471552,12389.876866528448,13106.378322001678,12829.621677998322,12803.012175677468,12578.987824322532
2643,2643,2020-09-25,TX,202010,0.47099924236046803,0.47184106406263154,0.4652008456659619,0.4678845020624632,15,0.12%,0.3114536580580286,12195,97893,12197,12199,12957,11820,12540.8,12677.4,12666.1,12392.090211663262,11957.909788336738,13032.99824884086,12599.00175115914,12890.178348708032,12573.821651291968
2644,2644,2020-09-28,TX,202010,0.4732721609563095,0.4812694671268625,0.4763636363636364,0.4865729438504925,222,1.82%,0.22838152699090083,12415,101319,12415,12417,12957,11820,12412.8,12630.8,12641.3,12388.258790226992,12001.741209773008,13096.07615747134,12573.92384252866,12794.337755110331,12417.662244889669
2645,2645,2020-09-29,TX,202010,0.4889300446165502,0.4897718663187137,0.48896405919661734,0.48690967253135786,6,0.05%,0.24913790989134968,12421,100175,12421,12423,12957,11820,12364.4,12594.0,12632.6,12568.284632398669,12265.715367601331,12921.678130037504,12396.321869962496,12776.382200831247,12387.617799168753
2646,2646,2020-09-30,TX,202010,0.4870780368717906,0.4919606027443387,0.493107822410148,0.4912029632123916,51,0.41%,0.26059156794937827,12473,97922,12469,12472,12957,11820,12347.2,12552.1,12619.1,12559.43756715574,12282.56243284426,12760.348554367298,12253.651445632702,12866.17427042668,12467.82572957332
2647,2647,2020-10-05,TX,202010,0.4972640794679687,0.4980217189999158,0.4966596194503171,0.4960013469147235,56,0.45%,0.22672601966987957,12529,95856,12529,12531,12957,11820,12336.0,12502.5,12608.15,12596.96719569551,12347.03280430449,12740.29613750608,12315.70386249392,12798.93264418705,12397.06735581295
2648,2648,2020-10-06,TX,202010,0.500715548446839,0.5050930212980891,0.5074841437632135,0.5082919437663103,146,1.17%,0.24090452014813724,12677,98529,12674,12676,12957,11820,12406.8,12473.8,12598.0,12642.444964630433,12415.555035369567,12360.709342791362,11989.290657208638,12898.542476681032,12499.457523318968
2649,2649,2020-10-07,TX,202010,0.5008839127872716,0.5096388584897719,0.5068076109936575,0.5150265173836182,78,0.62%,0.21555931621416133,12754,96122,12754,12755,12957,11820,12502.8,12457.8,12601.45,12770.226886959514,12579.773113040486,12353.850747558832,12036.149252441168,12861.246217192736,12460.753782807264
2650,2650,2020-10-08,TX,202010,0.5186463507029211,0.5195723545753009,0.520845665961945,0.5249600134691472,119,0.93%,0.2393422117577809,12873,95163,12875,12876,12957,11820,12570.4,12467.4,12610.1,12880.4872105037,12629.5127894963,12589.991444875172,12244.008555124828,12987.937650523503,12582.062349476497
2651,2651,2020-10-12,TX,202010,0.5274012964054213,0.5295900328310463,0.5298097251585624,0.5289165754693156,47,0.37%,0.2567973904299414,12921,94355,12920,12922,12995,11820,12660.8,12504.0,12620.4,13019.36994226958,12726.63005773042,12632.850890958713,12209.149109041287,13050.64553164024,12629.35446835976
2652,2652,2020-10-13,TX,202010,0.5286640289586666,0.5259701995117434,0.5245665961945032,0.5288323932990993,-2,-0.02%,0.2391116670345572,12915,94824,12917,12920,12995,11820,12750.4,12543.2,12636.5,13060.370367243231,12779.629632756769,12718.15474807527,12225.84525192473,13188.39793556202,12747.60206443798
2653,2653,2020-10-14,TX,202010,0.5278222072565031,0.5263069281926088,0.5292177589852008,0.5262227460223925,-27,-0.21%,0.19874181443602384,12890,93949,12889,12891,12995,11820,12828.4,12617.6,12647.5,13016.475330212315,12821.524669787685,12764.843677040535,12293.156322959465,13044.580948462464,12587.419051537536
2654,2654,2020-10-15,TX,202010,0.5192356258944355,0.5209192692987625,0.5170401691331924,0.5221820018520077,-50,-0.39%,0.31615775145316755,12840,89866,12840,12842,12995,11820,12871.0,12686.9,12658.85,12948.751954701063,12827.248045298937,12875.679570459975,12474.320429540025,13069.52788213771,12600.47211786229
2655,2655,2020-10-16,TX,202010,0.5175519824901086,0.5186463507029211,0.5162790697674419,0.5141846956814546,-95,-0.74%,0.28312118313589874,12748,80764,12745,12749,12995,11820,12888.0,12729.2,12661.6,12870.04663042672,12809.95336957328,12938.14573432106,12571.85426567894,12895.30666516203,12422.69333483797
2656,2656,2020-10-19,TX,202010,0.5146056065325364,0.5226029127030895,0.5216913319238901,0.5268962033841232,148,1.16%,0.30829225222573764,12893,59173,12892,12896,12995,11820,12862.4,12761.6,12656.85,12810.515189078564,12679.484810921436,13024.719609807038,12721.280390192962,12740.612344494037,12273.387655505963
2657,2657,2020-10-20,TX,202010,0.5237814630861184,0.522013637511575,0.5269344608879493,0.5235289165754693,-37,-0.29%,0.24220930517744585,12855,30754,12854,12856,12995,11820,12857.6,12804.0,12653.25,12957.898626802216,12834.101373197784,13040.998347096149,12799.001652903851,12757.304791707456,12298.695208292544
2658,2658,2020-10-21,TX,202010,0.5249600134691472,0.5254651064904453,0.5275264270613108,0.5238656452563347,5,0.04%,0.14023250680597454,0,16962,12860,12861,12995,11820,12845.0,12836.7,12655.25,12910.029621505244,12801.970378494756,12998.241466417528,12839.758533582472,12405.884576141412,11944.115423858588
2659,2659,2020-10-22,TX,202011,0.5100597693408536,0.5164576142772961,0.5153488372093024,0.5219294553413587,29,0.23%,0.24366369901650603,12836,93253,12835,12838,12935,12003,12839.4,12855.2,12656.5,12910.626475287148,12809.373524712852,12946.108174984249,12829.891825015751,12426.919705932894,11963.080294067106
2660,2660,2020-10-23,TX,202011,0.521508544490277,0.5201616297668153,0.5227906976744187,0.5220978196817914,3,0.02%,0.18932872243886886,12838,91640,12837,12839,12935,12003,12838.8,12863.4,12665.4,12887.633585691712,12786.366414308288,12888.35741928598,12791.64258071402,12652.23656178409,12181.76343821591
2661,2661,2020-10-26,TX,202011,0.520077447596599,0.5245391026180655,0.5249048625792812,0.5236972809159021,20,0.16%,0.21918671669977682,12860,95134,12859,12860,12935,12003,12857.6,12860.0,12682.0,12860.228283020537,12817.771716979463,12793.75653802312,12696.24346197688,12656.18715951344,12185.81284048656
2662,2662,2020-10-27,TX,202011,0.5182254398518393,0.515952521255998,0.5202536997885835,0.5194039902348683,-53,-0.41%,0.19798641257695043,12808,96294,12806,12809,12935,12003,12850.0,12853.8,12698.5,12867.899494936612,12848.100505063388,12940.487751123204,12851.512248876796,12707.380011895655,12236.619988104345
2663,2663,2020-10-28,TX,202011,0.5143530600218874,0.5139321491708057,0.5158562367864693,0.5136796026601566,-69,-0.54%,0.2122532067789959,12743,97934,12739,12743,12935,12003,12840.2,12842.6,12730.1,12826.09345437578,12787.90654562422,12896.591132036445,12815.408867963555,12732.20233758498,12325.79766241502
2664,2664,2020-10-29,TX,202011,0.499031905042512,0.4997053624042428,0.49818181818181817,0.5021466453405169,-141,-1.11%,0.28823486130527554,12603,98700,12602,12604,12935,12003,12816.0,12827.7,12757.3,12780.818656123793,12697.181343876207,12907.883295625928,12812.116704374072,12836.983672016657,12513.016327983343
2665,2665,2020-10-30,TX,202011,0.49457025002104554,0.493223335297584,0.4899788583509514,0.48632039733984345,-189,-1.50%,0.29508498270914574,12413,101334,12410,12414,12935,12003,12769.0,12803.9,12766.55,12694.79439638254,12509.20560361746,12919.494181613009,12754.505818386991,12901.863363368811,12608.136636631189
2666,2666,2020-11-02,TX,202011,0.48859331593568484,0.49052950585066085,0.48955602536997883,0.4948227965316946,102,0.82%,0.2347043386554828,12516,99603,12515,12517,12935,12003,12684.0,12770.8,12766.2,12574.03374644118,12253.96625355882,12982.404881367407,12695.595118632593,13020.692450721084,12725.307549278916
2667,2667,2020-11-03,TX,202011,0.5001262732553245,0.5060190251704689,0.5064693446088795,0.5091337654684738,169,1.35%,0.21816398106590146,12684,102652,12683,12685,12935,12003,12615.4,12732.7,12768.35,12658.394002663988,12371.605997336012,13013.206990821936,12702.793009178064,13063.651757733764,12776.348242266236
2668,2668,2020-11-04,TX,202011,0.5135112383197239,0.51982490108595,0.5115433403805497,0.5242865561074165,181,1.43%,0.3639442768498761,12864,101843,12863,12865,12935,12003,12591.0,12715.6,12776.15,12801.589879492176,12568.410120507824,12957.013466062215,12656.986533937785,13053.37978828678,12784.62021171322
2669,2669,2020-11-05,TX,202011,0.5264752925330415,0.523949827426551,0.5249894291754756,0.5263911103628252,26,0.20%,0.21911313859662032,12891,102162,12890,12892,12950,12003,12616.2,12716.1,12785.65,13018.598697911148,12711.401302088852,12889.50146178692,12588.49853821308,13021.6069889639,12754.3930110361
2670,2670,2020-11-06,TX,202011,0.5279905715969357,0.529253304150181,0.5313319238900635,0.5302634901927772,45,0.35%,0.24347975375861478,12937,104862,12936,12939,12991,12003,12673.8,12721.4,12792.4,13077.690596461303,12702.309403538697,12757.515401166573,12446.484598833427,12975.287619537045,12704.712380462955
2671,2671,2020-11-09,TX,202011,0.5404495327889552,0.544742823469989,0.5440169133192388,0.5458371916828015,184,1.42%,0.28347926323792705,13126,107526,13121,13124,13175,12003,12778.2,12731.1,12795.55,13092.77678399559,12779.22321600441,12579.267328894734,12248.732671105266,12882.837032396958,12607.162967603042
2672,2672,2020-11-10,TX,202011,0.5438168195976092,0.5429749978954458,0.5409725158562367,0.5416280831719842,-55,-0.42%,0.2667623182007701,13071,102973,13071,13073,13350,12003,12899.4,12757.4,12805.6,13260.774961992483,12981.225038007517,12715.532890070432,12314.467109929568,13049.034440568128,12742.965559431872
2673,2673,2020-11-11,TX,202011,0.5413755366613351,0.5536661335129219,0.5466384778012685,0.5577910598535231,192,1.47%,0.26383636229857993,13261,105905,13260,13263,13350,12003,12976.6,12783.8,12813.2,13172.356006235446,12969.643993764554,12906.59638986229,12463.40361013771,13017.989691030016,12694.010308969984
2674,2674,2020-11-12,TX,202011,0.5552655947470326,0.5556865055981143,0.5564482029598309,0.5550130482363835,-31,-0.23%,0.22563215853628626,13226,98644,13229,13230,13350,12003,13056.2,12836.2,12831.95,13396.607484820275,13129.392515179725,13127.91017477458,12602.08982522542,13049.011500972823,12670.988499027177
2675,2675,2020-11-13,TX,202011,0.551982490108595,0.5540028621937874,0.5539112050739958,0.5595588854280663,58,0.44%,0.2186128074951561,13282,93119,13282,13284,13350,12003,13124.2,12899.0,12851.45,13347.233783526764,13112.766216473236,13164.227642662076,12615.772357337924,13045.00011418266,12628.99988581734
2676,2676,2020-11-16,TX,202011,0.5671352807475377,0.5790049667480428,0.5744608879492601,0.5845609899823218,299,2.25%,0.32140387020822603,13579,66431,13578,13582,13582,12003,13193.8,12986.0,12878.4,13367.20432681057,13200.79567318943,13178.75872795844,12693.24127204156,13065.552731168706,12612.447268831294
2677,2677,2020-11-17,TX,202011,0.5880966411314084,0.5920532031315767,0.5911205073995772,0.588265005471841,46,0.34%,0.3163662227454443,13624,34304,13625,13627,13768,12003,13285.8,13092.6,12912.65,13746.480391587644,13415.519608412356,13367.549467653043,12874.450532346957,13131.532315275545,12584.467684724455
2678,2678,2020-11-18,TX,202011,0.586076269046216,0.5963464938126105,0.5926427061310783,0.5992928697701827,132,0.97%,0.16463591101954725,0,23444,13755,13756,13788,12003,13396.6,13186.6,12951.1,13794.972468358848,13455.027531641152,13323.35261044816,12818.64738955184,13120.931823808927,12493.068176191073
2679,2679,2020-11-19,TX,202012,0.5944944860678508,0.5931475713443892,0.5961099365750528,0.5979459550467211,23,0.17%,0.23103524391141197,13742,97330,13740,13741,13838,7655,13495.2,13275.7,12995.9,13959.54989560302,13552.45010439698,13541.965965666064,12984.034034333936,13097.502984645876,12380.497015354124
2680,2680,2020-11-20,TX,202012,0.5938210287061201,0.5920532031315767,0.5942494714587738,0.5976092263658557,-6,-0.04%,0.2071738650577588,13733,95066,13735,13737,13838,7655,13597.2,13360.7,13041.05,13910.140412600887,13569.859587399113,13507.989226409944,12952.010773590056,12993.0340746022,12210.9659253978
2681,2681,2020-11-23,TX,202012,0.599377051940399,0.6093947301961444,0.6067653276955602,0.6093105480259281,142,1.03%,0.27858631937801975,13873,93746,13871,13875,13943,7655,13687.6,13440.7,13085.9,13806.780223226548,13665.219776773452,13542.70061847626,13025.29938152374,12829.93592054546,11998.06407945454
2682,2682,2020-11-24,TX,202012,0.6104049162387406,0.6081319976428993,0.6058350951374207,0.6033336139405674,-69,-0.50%,0.21480146175164938,13799,92499,13804,13805,13943,7655,13746.4,13516.1,13136.75,13954.394206337742,13795.605793662258,13845.35145166993,13316.64854833007,12961.042584850373,12068.957415149627
2683,2683,2020-11-25,TX,202012,0.6074585402811684,0.6065325364087886,0.5986469344608879,0.5953363077700143,-90,-0.65%,0.29891349667672235,13712,93748,13708,13709,13943,7655,13782.2,13589.4,13186.6,13856.323608438255,13751.676391561745,13855.18696748513,13394.81303251487,13146.83691926913,12223.16308073087
2684,2684,2020-11-26,TX,202012,0.5992086875999664,0.6025759744086202,0.6027906976744186,0.6064483542385722,129,0.94%,0.23465038137983468,13839,96625,13841,13843,13943,7655,13772.8,13634.0,13235.1,13768.864513695513,13649.135486304487,13960.38590949476,13551.61409050524,13328.215813633344,12401.784186366656
2685,2685,2020-11-27,TX,202012,0.5986194124084518,0.604933075174678,0.6046511627906976,0.6095630945365772,39,0.28%,0.22892109974738184,13878,95428,13878,13879,13943,7655,13793.0,13695.1,13297.05,13903.376277542027,13778.623722457973,13901.256596764288,13578.743403235712,13347.215537246931,12432.784462753069
2686,2686,2020-11-30,TX,202012,0.6072059937705194,0.6120885596430676,0.599661733615222,0.5964306759828268,-156,-1.12%,0.325617442915655,13720,97281,13721,13722,13975,7655,13821.4,13754.5,13370.25,13940.28515071829,13815.71484928171,13830.44707512676,13641.55292487324,13362.115110621531,12509.884889378469
2687,2687,2020-12-01,TX,202012,0.6017341527064568,0.6045121643235962,0.6036363636363636,0.6094789123663608,157,1.14%,0.22111936820935424,13875,98105,13877,13879,13975,7655,13790.8,13768.6,13430.6,13787.913276356134,13656.086723643866,13951.268210940076,13798.731789059924,13505.116831185513,12736.883168814487
2688,2688,2020-12-02,TX,202012,0.6113309201111204,0.6125094704941494,0.612431289640592,0.6161293038134523,81,0.58%,0.2668260858901724,13955,96199,13956,13958,13980,7655,13805.4,13793.8,13490.2,13951.717066323565,13802.282933676435,13869.534418437948,13738.465581562052,13426.191863645552,12715.808136354448
2689,2689,2020-12-03,TX,202012,0.6146140247495581,0.6181496758986447,0.6164904862579281,0.6186547689199428,31,0.22%,0.3050106688249577,13982,92052,13983,13986,14047,7655,13854.8,13813.8,13544.75,14032.287351507312,13879.712648492688,13788.892177339212,13629.107822660788,13601.364134476456,12924.635865523544
2690,2690,2020-12-04,TX,202012,0.6189073154305919,0.6267362572607121,0.625708245243129,0.6314504587928277,156,1.12%,0.2678242954896623,14133,95814,14136,14138,14149,7655,13883.8,13838.4,13599.55,14077.560690255152,13894.439309744848,13931.54413288557,13750.45586711443,13545.891512231652,12914.108487768348
2691,2691,2020-12-07,TX,202012,0.6322922804949912,0.6349861099419143,0.6320507399577167,0.63877430760165,92,0.65%,0.3043999705687587,14220,90130,14222,14225,14247,7655,13935.8,13878.6,13659.65,14274.367738120129,14001.632261879871,13998.455967058506,13757.544032941494,13581.753131805528,12986.246868194472
2692,2692,2020-12-08,TX,202012,0.6343968347503999,0.6436568734741982,0.6378858350951374,0.6486236215169627,122,0.86%,0.2692909523459152,14340,89681,14341,14342,14350,7655,14036.4,13913.6,13714.85,14351.73215850762,14098.26784149238,13881.00515714907,13562.99484285093,13876.099521348307,13285.900478651693
2693,2693,2020-12-09,TX,202012,0.6483710750063136,0.6499705362404242,0.6526849894291755,0.6532536408788618,57,0.40%,0.23307090476540848,14397,88150,14396,14397,14425,7655,14129.4,13967.4,13778.4,14486.943575228432,14197.056424771568,14075.845769379184,13678.154230620816,13911.328203291258,13338.671796708742
2694,2694,2020-12-10,TX,202012,0.639026854112299,0.6406263153464097,0.6397463002114165,0.6401212223251116,-156,-1.08%,0.3063252642680205,14237,84999,14240,14241,14425,7655,14217.6,14036.2,13835.1,14543.757759590422,14250.242240409578,14171.835029594364,13740.164970405636,14046.895840465277,13465.104159534723
2695,2695,2020-12-11,TX,202012,0.6414681370485731,0.6428150517720347,0.6323890063424947,0.6397003114740298,-1,-0.01%,0.3862752311578741,14237,79413,14236,14238,14425,7655,14268.6,14076.2,13885.65,14332.206578710093,14149.793421289907,14198.999436618971,13773.000563381029,14008.319823158856,13471.680176841144
2696,2696,2020-12-14,TX,202012,0.6392794006229481,0.6381850324101356,0.6413530655391121,0.6366697533462413,-37,-0.26%,0.2920511122556594,14201,57740,14200,14203,14425,7655,14288.2,14112.0,13933.25,14304.816858399668,14167.183141600332,14344.669784922711,13931.330215077289,13976.349511129103,13495.650488870897
2697,2697,2020-12-15,TX,202012,0.6306928192608805,0.6337233773886691,0.62723044397463,0.6269888037713612,-116,-0.82%,0.3854192725578201,14084,34493,14082,14083,14425,7655,14283.2,14159.8,13964.2,14273.944303364084,14126.055696635916,14386.220222056663,14063.779777943337,14107.731089457338,13642.268910542662
2698,2698,2020-12-16,TX,202012,0.6337233773886691,0.6418048657294385,0.6404228329809725,0.6470241602828521,239,1.70%,0.1722144556446668,0,24726,14322,14323,14425,7655,14231.8,14180.6,13987.2,14184.95478978018,13985.04521021982,14476.61515516464,14207.38484483536,14024.480293904013,13583.519706095987
2699,2699,2020-12-17,TX,202101,0.6355753851334287,0.6331341021971546,0.6318816067653277,0.6354912029632124,-3,-0.02%,0.2811272165403576,14186,90580,14186,14188,14308,12240,14217.0,14217.3,14015.55,14400.312353476013,14245.687646523987,14514.292838656074,14279.707161343926,13934.329198063631,13483.670801936369
2700,2700,2020-12-18,TX,202101,0.6330499200269383,0.6328815556865056,0.6355179704016913,0.6313662766226114,-49,-0.35%,0.21560101047261668,14136,92795,14137,14138,14308,12240,14206.0,14237.3,14037.85,14263.027267899102,14108.972732100898,14331.031161272083,14150.968838727917,14059.934299505583,13622.065700494417
2701,2701,2020-12-21,TX,202101,0.6301035440693661,0.6405421331761932,0.6264693446088795,0.6460981564104723,176,1.25%,0.3278198808034729,14309,96348,14310,14312,14313,12240,14186.2,14237.2,14057.9,14216.456654850304,14057.543345149696,14326.141888154176,14145.858111845824,14086.485227294406,13669.514772705594
2702,2702,2020-12-22,TX,202101,0.6383533967505682,0.6423099587507366,0.628245243128964,0.6237056991329236,-263,-1.84%,0.33203590611434036,14046,92798,14043,14046,14334,12240,14208.6,14245.9,14079.75,14406.544381112788,14217.455618887212,14292.706472265963,14107.293527734037,13933.05541333972,13510.94458666028
2703,2703,2020-12-23,TX,202101,0.6258102533883324,0.6294300867076353,0.6273150105708245,0.629345904537419,67,0.48%,0.2791823020135874,14114,90615,14111,14112,14334,12240,14200.8,14216.3,14091.85,14151.404743726269,13940.595256273731,14188.878823636003,13981.121176363997,14078.625959390154,13675.374040609846
2704,2704,2020-12-24,TX,202101,0.6326290091758565,0.6383533967505682,0.639830866807611,0.6402054044953279,128,0.91%,0.2568022956368185,14242,92621,14242,14246,14334,12240,14158.8,14187.9,14112.05,14201.889594441644,14024.110405558356,14411.238823654898,14234.761176345102,14137.490075486236,13774.509924513764
2705,2705,2020-12-25,TX,202101,0.6446670595167944,0.6464348850913376,0.6454122621564482,0.6455088812189578,63,0.44%,0.2142594363917298,14304,91293,14304,14307,14383,12240,14170.0,14188.0,14132.1,14336.933661048124,14147.066338951876,14274.299490372256,14097.700509627744,14158.358898812912,13813.641101187088
2706,2706,2020-12-28,TX,202101,0.6447512416870107,0.6515699974745349,0.6517547568710359,0.6566209276875158,133,0.93%,0.19909498933117503,14436,97682,14436,14437,14444,12240,14203.6,14194.9,14153.45,14411.351492702266,14198.648507297734,14231.274545875332,14042.725454124668,14303.88594726498,13972.11405273502
2707,2707,2020-12-29,TX,202101,0.656200016836434,0.6534220052192945,0.6564904862579282,0.6584729354322755,23,0.16%,0.19393225909302725,14458,93380,14459,14461,14475,12240,14228.6,14218.6,14189.2,14575.67458310736,14298.32541689264,14431.099286311884,14192.900713688116,14369.750336787172,14080.249663212828
2708,2708,2020-12-30,TX,202101,0.6550214664534052,0.6683222493475882,0.6619027484143764,0.6735415439010017,180,1.24%,0.23628872047678612,14636,97732,14638,14639,14643,12240,14311.2,14256.0,14218.3,14586.891203763198,14331.108796236802,14175.538411291784,13916.461588708216,14479.37543448521,14204.62456551479
2709,2709,2020-12-31,TX,202101,0.6741308190925162,0.6741308190925162,0.6757716701902748,0.6769088307096557,42,0.29%,0.23341181664336694,14678,95189,14678,14679,14712,12240,14416.2,14287.5,14252.4,14775.237604176114,14500.762395823886,14286.00708077995,13939.99291922005,14548.909644196803,14245.090355803197
2710,2710,2021-01-04,TX,202101,0.670931896624295,0.6920616213485984,0.6783932346723044,0.69340853607206,196,1.34%,0.33246020650920954,14873,96894,14872,14875,14925,12240,14503.4,14336.7,14287.0,14815.36462426695,14540.63537573305,14446.278266097986,14037.721733902014,14406.492295893191,14075.507704106809
2711,2711,2021-01-05,TX,202101,0.6906305244549205,0.6966916407104975,0.6953911205073996,0.7020792996043438,104,0.70%,0.26824369067765436,14976,96044,14977,14978,14980,12240,14617.2,14410.4,14323.8,15033.734028935603,14714.265971064397,14552.343971020116,14057.656028979884,14441.30918148003,14030.69081851997
2712,2712,2021-01-06,TX,202101,0.7052782220725651,0.7101607879451132,0.6893023255813954,0.6965232763700648,-65,-0.43%,0.569717705344223,14911,93545,14909,14911,15140,12240,14725.2,14476.9,14361.4,15159.339683009486,14794.660316990514,14733.466001423434,14140.533998576566,14448.160311089425,13951.839688910575
2713,2713,2021-01-07,TX,202101,0.7054465864129977,0.720262648371075,0.7112896405919662,0.7233773886690799,319,2.14%,0.36887891496823877,15226,96154,15228,15230,15260,12240,14815.6,14563.4,14389.85,15044.44452030713,14777.55547969287,14743.053938539848,14174.946061460152,14360.42390509903,13809.57609490097
2714,2714,2021-01-08,TX,202101,0.7328899739035273,0.7381934506271571,0.7315856236786469,0.7422341947975419,228,1.50%,0.3855198292988007,15451,95314,15454,15456,15473,12240,14934.0,14675.1,14431.5,15408.39843048637,15051.60156951363,14941.906712660317,14334.093287339683,14653.777342029349,13992.222657970651
2715,2715,2021-01-11,TX,202101,0.7365939893930465,0.7436652916912198,0.7404651162790697,0.7489687684148497,83,0.54%,0.33837098079611505,15531,95732,15534,15535,15538,12240,15089.2,14796.3,14492.15,15674.707408122156,15233.292591877844,15023.804583543942,14332.195416456058,14581.216431212064,13790.783568787936
2716,2716,2021-01-12,TX,202101,0.7447596599040324,0.7493054970957151,0.7436786469344608,0.7455172994359794,-38,-0.24%,0.42754518921835527,15489,96686,15491,15493,15605,12240,15221.2,14919.2,14557.05,15782.18331934278,15285.81668065722,15241.095300977826,14506.904699022174,14587.528520184904,13686.471479815096
2717,2717,2021-01-13,TX,202101,0.7481269467126862,0.7648791985857395,0.7561945031712474,0.7683306675646098,275,1.78%,0.375974296715964,15759,99559,15762,15764,15790,12240,15324.4,15024.8,14621.7,15724.933266264245,15261.066733735755,15342.076101655532,14611.923898344468,14798.02696427256,13825.97303572744
2718,2718,2021-01-14,TX,202101,0.7605859079047058,0.7628588265005471,0.762706131078224,0.7653842916070376,-30,-0.19%,0.293797365903907,15727,96100,15726,15729,15814,12240,15495.0,15155.3,14705.65,15934.758308729031,15593.241691270969,15283.664742094015,14538.335257905985,14575.164178209372,13516.835821790628
2719,2719,2021-01-15,TX,202101,0.7812105396077111,0.7827258186716054,0.7586469344608879,0.7573869854364845,-93,-0.59%,0.5640742648321193,15632,85266,15630,15634,16061,12240,15594.8,15264.4,14775.95,15855.903743049605,15602.096256950395,15594.869072408172,14865.130927591828,14678.786043924732,13547.213956075268
2720,2720,2021-01-18,TX,202101,0.7548615203299941,0.7555349776917248,0.7369133192389007,0.7550298846704268,-26,-0.17%,0.4890981777156452,15608,66865,15606,15609,16061,12240,15630.8,15360.0,14848.35,15739.598106043622,15528.401893956378,15775.34716429432,15132.65283570568,14820.171711085904,13663.828288914096
