,Date,type,Month,Open,High,Low,Close,Price change,Price change Ratio,Volume,Final Price,# of OC,Final BBP,Final BSP,Hitorical HP,Historical LP,MA5,MA10,MA20,BBAND5UP,BBAND5LOW,BBAND10UP,BBAND10LOW,BBAND20UP,BBAND20LOW
1459,2015-11-25,TX,201512,8412,8418,8320,8388,-13,-0.15%,137748.0,8384,54333,8386,8388,9800,6954,8421.4,8403.4,8534.9,8451.069746280167,8352.930253719833,8498.284131631173,8381.715868368827,8882.485881735834,8559.514118264166
1460,2015-11-26,TX,201512,8412,8525,8410,8502,118,1.41%,134327.0,8499,52280,8500,8502,9800,6954,8431.8,8404.2,8522.4,8420.621465325763,8355.378534674237,8394.01172295321,8277.98827704679,9044.69277795895,8719.30722204105
1461,2015-11-27,TX,201512,8520,8534,8377,8393,-106,-1.25%,137736.0,8390,53366,8392,8393,9800,6954,8442.8,8408.3,8520.0,8545.38847773315,8458.61152226685,8510.106338825826,8383.893661174174,9032.621954237427,8707.378045762573
1462,2015-11-30,TX,201512,8311,8345,8202,8300,-90,-1.07%,167237.0,8297,56092,8298,8299,9800,6954,8432.6,8412.0,8511.25,8440.688992440604,8345.311007559396,8504.980324695758,8383.019675304242,8853.501025832667,8524.498974167333
1463,2015-12-01,TX,201512,8360,8463,8317,8456,159,1.92%,158141.0,8456,52893,8456,8457,9800,6954,8397.0,8413.0,8497.1,8364.118640035484,8235.881359964516,8537.022029785496,8418.977970214504,8800.806625312442,8461.193374687558
1464,2015-12-02,TX,201512,8433,8510,8415,8452,-4,-0.05%,146804.0,8452,51719,8452,8454,9800,6954,8407.8,8414.6,8483.85,8524.452611345368,8387.547388654632,8461.941971939536,8342.058028060464,8693.97724377208,8370.02275622792
1465,2015-12-03,TX,201512,8388,8490,8363,8476,24,0.28%,147876.0,8470,53556,8475,8476,9800,6954,8420.6,8426.2,8462.35,8521.528699110511,8382.471300889489,8442.594505218016,8333.405494781984,8513.786873421872,8246.213126578128
1466,2015-12-04,TX,201512,8361,8410,8326,8397,-73,-0.86%,142112.0,8393,51363,8396,8397,9800,6954,8415.4,8429.1,8442.65,8539.998749987793,8412.001250012207,8558.363906890847,8445.636093109153,8556.975140010318,8365.024859989682
1467,2015-12-07,TX,201512,8495,8550,8455,8468,75,0.89%,140025.0,8470,51385,8465,8468,9800,6954,8416.2,8424.4,8428.05,8460.738214596897,8333.261785403103,8449.88268629381,8336.11731370619,8433.896389518386,8278.103610481614
1468,2015-12-08,TX,201512,8438,8451,8318,8334,-136,-1.61%,148126.0,8331,54632,8332,8334,9800,6954,8449.8,8423.4,8419.9,8495.744549014176,8440.255450985824,8356.012855667248,8243.987144332752,8353.41758431224,8226.58241568776
1469,2015-12-09,TX,201512,8311,8328,8212,8221,-110,-1.32%,155405.0,8220,55490,8220,8222,9800,6954,8425.4,8416.6,8410.0,8387.372652173188,8280.627347826812,8518.00516107551,8393.99483892449,8500.534287804516,8379.465712195484
1470,2015-12-10,TX,201512,8182,8208,8101,8188,-32,-0.39%,173415.0,8188,56805,8187,8188,9800,6954,8379.2,8399.9,8402.05,8315.491057777972,8126.508942222028,8537.497894710923,8366.502105289077,8409.09067998042,8262.90932001958
1471,2015-12-11,TX,201512,8200,8220,8068,8071,-117,-1.43%,164753.0,8070,56558,8069,8071,9800,6954,8321.6,8368.5,8388.4,8293.110608408477,8082.889391591524,8574.851656536448,8377.148343463552,8532.282120048694,8361.717879951306
1472,2015-12-14,TX,201512,7976,8065,7949,8058,-12,-0.15%,144310.0,8060,41409,8058,8060,9800,6954,8256.4,8336.3,8374.15,8205.982369219095,7936.017630780905,8529.383571488308,8264.616428511692,8553.793567662227,8334.206432337773
1473,2015-12-15,TX,201512,8077,8137,8048,8066,6,0.07%,139344.0,8065,29097,8066,8068,9800,6954,8174.4,8312.1,8362.55,8160.048223894392,7955.951776105608,8624.694256435901,8311.305743564099,8606.699446385755,8349.300553614245
1474,2015-12-16,TX,201512,8180,8209,8112,8198,133,1.65%,87705.0,0,19128,8197,8198,9800,6954,8120.8,8273.1,8343.85,8135.257201791583,7996.742798208417,8498.371195773469,8169.628804226531,8544.516762172034,8259.483237827966
1475,2015-12-17,TX,201601,8202,8303,8176,8281,111,1.36%,144410.0,8282,51966,8281,8282,8545,7940,8116.2,8247.7,8336.95,8260.923445550923,8135.076554449077,8375.06560290993,8066.934397090071,8534.027214929272,8241.972785070728
1476,2015-12-18,TX,201601,8248,8319,8206,8231,-51,-0.62%,145205.0,8229,51716,8229,8231,8545,7940,8134.8,8228.2,8328.65,8370.521840910473,8191.478159089527,8323.110177262855,8052.889822737146,8646.24294610136,8357.75705389864
1477,2015-12-21,TX,201601,8173,8283,8133,8280,51,0.62%,137963.0,8280,53519,8281,8282,8545,7940,8166.8,8211.6,8318.0,8320.593303321175,8141.406696678825,8194.006666486008,7947.993333513992,8536.192527738007,8249.807472261993
1478,2015-12-22,TX,201601,8257,8297,8220,8277,-3,-0.04%,126517.0,8275,53102,8274,8277,8545,7940,8211.2,8192.8,8308.1,8359.063012844186,8200.936987155814,8151.117989669022,7964.882010330978,8438.557894037114,8161.442105962887
1479,2015-12-23,TX,201601,8301,8347,8267,8290,15,0.18%,134900.0,8288,54301,8286,8290,8545,7940,8253.4,8187.1,8301.85,8310.45803341501,8243.54196658499,8151.75365881407,7980.24634118593,8592.991705953316,8319.008294046684
1480,2015-12-24,TX,201601,8346,8388,8293,8317,29,0.35%,114489.0,8317,54540,8315,8319,8545,7940,8271.8,8194.0,8296.95,8310.855694665966,8269.144305334034,8288.829510622925,8107.170489377076,8587.567870456092,8316.432129543908
1481,2015-12-25,TX,201601,8335,8378,8306,8376,59,0.71%,69641.0,8374,53283,8375,8377,8545,7940,8279.0,8206.9,8287.7,8344.835229476332,8289.164770523668,8378.943299923987,8183.056700076013,8603.322071927847,8348.677928072153
1482,2015-12-28,TX,201601,8370,8394,8349,8356,-18,-0.21%,74401.0,8354,52370,8355,8356,8545,7940,8308.0,8237.4,8286.85,8412.807607909235,8339.192392090765,8329.362797845526,8132.637202154473,8523.671336536723,8270.328663463277
1483,2015-12-29,TX,201601,8321,8347,8263,8287,-67,-0.80%,110566.0,8288,52059,8287,8288,8545,7940,8323.2,8267.2,8289.65,8393.7857115852,8318.2142884148,8363.518620678266,8196.481379321734,8595.546961939515,8340.453038060485
1484,2015-12-30,TX,201601,8313,8329,8226,8260,-28,-0.34%,115891.0,8258,51856,8259,8261,8545,7940,8325.2,8289.3,8281.2,8322.481826334055,8251.518173665945,8326.779614301438,8227.220385698562,8455.710969103035,8212.289030896965
1485,2015-12-31,TX,201601,8240,8300,8234,8272,14,0.17%,103781.0,8275,51299,8272,8274,8545,7940,8319.2,8295.5,8271.6,8302.724232000119,8217.275767999881,8331.1321042496,8248.8678957504,8336.261615466728,8105.738384533271
1486,2016-01-04,TX,201601,8262,8294,8036,8075,-200,-2.42%,191331.0,8073,57274,8073,8075,8545,7940,8310.2,8294.6,8261.4,8318.786322787755,8225.213677212245,8358.536008474575,8275.463991525425,8293.319703759553,8082.680296240447
1487,2016-01-05,TX,201601,8099,8130,8011,8025,-48,-0.59%,164756.0,8025,57249,8024,8025,8545,7940,8250.0,8279.0,8245.3,8168.609828543802,7981.390171456198,8452.810155578543,8299.189844421457,8178.939381135895,7963.060618864105
1488,2016-01-06,TX,201601,8038,8048,7901,7971,-54,-0.67%,200598.0,7971,56716,7971,7972,8545,7901,8183.8,8253.5,8223.15,8135.716575091537,7914.283424908463,8464.171391781747,8247.828608218253,8163.390357718342,7952.609642281658
1489,2016-01-07,TX,201601,7956,7971,7731,7799,-172,-2.16%,246399.0,7805,56044,7799,7801,8545,7731,8120.6,8222.9,8205.0,8094.250314401222,7847.749685598778,8423.711703961293,8150.288296038708,8181.508874117965,7950.491125882035
1490,2016-01-08,TX,201601,7755,7884,7734,7868,63,0.81%,182333.0,7865,56273,7866,7868,8545,7731,8028.4,8173.8,8183.9,7952.2600404541245,7645.7399595458755,8443.842758900098,8076.157241099901,8343.348168203112,8052.651831796888
1491,2016-01-11,TX,201601,7730,7793,7672,7740,-125,-1.59%,184748.0,7739,57286,7740,7741,8545,7672,7947.6,8128.9,8167.9,7969.180235224079,7766.819764775921,8469.693930104087,8074.306069895912,8441.806996116462,8120.193003883537
1492,2016-01-12,TX,201601,7800,7808,7680,7709,-30,-0.39%,176648.0,7707,58150,7708,7710,8545,7672,7880.6,8065.3,8151.35,7845.460134648122,7634.539865351878,8284.896188626664,7865.103811373337,8416.122736312966,8045.8772636870335
1493,2016-01-13,TX,201601,7784,7849,7736,7806,99,1.28%,188268.0,7806,57143,7806,7808,8545,7672,7817.4,8000.6,8133.9,7803.056578717281,7614.943421282719,8235.03485425043,7814.965145749568,8488.119893330744,8071.880106669257
1494,2016-01-14,TX,201601,7647,7724,7607,7716,-90,-1.15%,171850.0,7715,56930,7715,7717,8545,7607,7784.4,7952.5,8120.9,7861.362803397227,7750.637196602773,8164.353174269263,7777.646825730737,8496.750517633065,8057.249482366935
1495,2016-01-15,TX,201601,7801,7809,7636,7665,-50,-0.65%,183418.0,7668,52072,7665,7668,8545,7607,7767.8,7898.1,8096.8,7776.684100059241,7655.315899940759,7973.824740812049,7624.175259187951,8525.816581266034,8054.183418733966
1496,2016-01-18,TX,201601,7513,7828,7503,7814,146,1.90%,241486.0,7810,44066,7813,7815,8545,7503,7727.2,7837.4,8066.0,7711.25753992594,7618.74246007406,8003.398079750046,7732.601920249954,8566.573436086455,8067.426563913545
1497,2016-01-19,TX,201601,7786,7868,7750,7867,57,0.73%,165954.0,7866,33718,7867,7868,8545,7503,7742.0,7811.3,8045.15,7872.264912254289,7755.735087745711,7849.821719163378,7630.178280836621,8628.321476493778,8123.6785235062225
1498,2016-01-20,TX,201601,7797,7804,7673,7705,-161,-2.05%,116624.0,0,21948,7704,7705,8545,7503,7773.6,7795.5,8024.5,7939.824721077392,7794.175278922607,7795.917489609399,7622.082510390601,8605.136207725815,8106.8637922741855
1499,2016-01-21,TX,201602,7659,7706,7601,7613,19,0.25%,202230.0,7613,57844,7613,7615,8382,7470,7753.4,7768.9,7995.9,7780.010932536531,7629.989067463469,7873.720676310858,7738.279323689142,8538.330638800764,8035.669361199236
1500,2016-01-22,TX,201602,7730,7752,7641,7748,135,1.77%,183045.0,7748,59046,7745,7748,8382,7470,7732.8,7750.3,7962.05,7707.153916540949,7518.84608345905,7797.117260801879,7634.882739198121,8515.004210749548,8004.995789250452
1501,2016-01-25,TX,201602,7768,7881,7766,7833,85,1.10%,145944.0,7835,57528,7833,7834,8382,7470,7749.4,7738.3,7933.6,7835.842131121689,7660.157868878311,7736.071865038143,7593.928134961857,8517.375508150264,8026.624491849737
1502,2016-01-26,TX,201602,7784,7810,7745,7779,-56,-0.71%,145032.0,7778,55515,7779,7781,8382,7470,7753.2,7747.6,7906.45,7923.911825413419,7742.088174586581,7890.558735621744,7737.441264378256,8299.036040627396,7850.963959372604
1503,2016-01-27,TX,201602,7850,7859,7778,7839,61,0.78%,145619.0,7838,58807,7838,7839,8382,7470,7735.6,7754.6,7877.6,7853.150118003952,7704.849881996048,7942.906784940478,7791.093215059522,8225.168029415288,7824.831970584711
1504,2016-01-28,TX,201602,7800,7903,7793,7855,17,0.22%,153244.0,7858,59826,7855,7858,8382,7470,7762.4,7757.9,7855.2,7921.042915599093,7756.957084400907,7783.73430002229,7626.26569997771,8147.803732992264,7794.196267007735
1505,2016-01-29,TX,201602,7841,8073,7820,8053,195,2.48%,236477.0,8053,59806,8053,8054,8382,7470,7810.8,7771.8,7834.95,7895.489010854799,7814.510989145201,7695.299210202772,7530.700789797228,7949.520256111927,7648.479743888073
1506,2016-01-30,TX,201602,8103,8167,8091,8163,110,1.37%,68665.0,8164,58379,8163,8165,8382,7470,7871.8,7810.6,7824.0,8147.136921555785,7958.863078444215,7857.701595248201,7638.298404751799,7991.947972956398,7744.052027043602
1507,2016-02-01,TX,201602,8131,8150,8067,8124,-40,-0.49%,152839.0,8126,54508,8124,8126,8382,7470,7937.8,7845.5,7828.4,8308.479070659665,8017.520929340334,7985.4265396838755,7680.5734603161245,7873.939314616732,7606.060685383268
1508,2016-02-02,TX,201602,8079,8149,8061,8105,-21,-0.26%,133729.0,8104,52320,8103,8105,8382,7470,8006.8,7871.2,7833.35,8259.254426914611,7988.745573085388,7953.021148140104,7604.978851859896,7851.659130447371,7566.340869552629
1509,2016-02-03,TX,201602,8026,8085,7993,8034,-70,-0.86%,158007.0,8036,46033,8033,8034,8382,7470,8060.0,7911.2,7840.05,8213.447222186647,7996.552777813353,8016.164782053319,7661.835217946681,7957.819127582792,7654.180872417208
1510,2016-02-15,TX,201602,7920,8068,7907,8049,13,0.16%,132682.0,8043,39457,8042,8049,8382,7470,8095.8,7953.3,7851.8,8081.003829631212,7986.996170368788,8004.09932930768,7705.90067069232,7873.186386178956,7558.813613821044
1511,2016-02-16,TX,201602,8080,8232,8077,8205,162,2.01%,153558.0,8206,26488,8205,8207,8382,7470,8095.0,7983.4,7860.85,8096.753533900644,8001.2464660993555,8187.259599284372,7918.740400715628,7827.962963583755,7502.037036416245
1512,2016-02-17,TX,201602,8232,8251,8193,8212,6,0.07%,73251.0,0,14664,8211,8212,8382,7470,8103.4,8020.6,7884.1,8265.869039749285,8144.130960250715,8301.89002843977,8024.10997156023,7990.658116145282,7637.341883854718
1513,2016-02-18,TX,201603,8290,8332,8233,8284,94,1.15%,123075.0,8285,56151,8284,8286,9799,6944,8121.0,8063.9,7909.25,8287.294090073525,8136.705909926475,8247.458049555304,8000.541950444695,8052.522202175373,7681.477797824627
1514,2016-02-19,TX,201603,8278,8318,8253,8304,19,0.23%,93479.0,8307,58239,8305,8306,9799,6944,8156.8,8108.4,7933.15,8382.235227897125,8185.764772102875,8219.228017578876,7990.771982421124,7905.838560789506,7504.161439210494
1515,2016-02-22,TX,201603,8289,8404,8261,8302,-5,-0.06%,140771.0,8300,56813,8299,8302,9799,6944,8210.8,8153.3,7962.55,8393.731599785136,8214.268400214864,8125.852109393307,7942.147890606693,7822.739236910979,7403.260763089021
1516,2016-02-23,TX,201603,8321,8331,8271,8318,18,0.22%,109053.0,8319,59072,8318,8319,9799,6944,8261.4,8178.2,7994.4,8345.806848779614,8258.193151220386,8143.983998652405,7954.016001347595,7958.500926363758,7537.499073636242
1517,2016-02-24,TX,201603,8300,8382,8216,8248,-71,-0.85%,163799.0,8247,58673,8248,8249,9799,6944,8284.0,8193.7,8019.6,8355.587231874668,8280.412768125332,8308.503671432467,8101.496328567533,8050.449396412131,7615.550603587869
1518,2016-02-25,TX,201603,8287,8375,8271,8337,90,1.09%,146795.0,8338,62081,8337,8339,9799,6944,8291.2,8206.1,8038.65,8272.152846623121,8223.847153376879,8313.824800515395,8110.1751994846045,7998.921184745808,7559.078815254192
1519,2016-02-26,TX,201603,8390,8416,8311,8391,53,0.64%,139525.0,8389,59003,8390,8391,9799,6944,8301.8,8229.3,8070.25,8366.667490625261,8307.332509374739,8386.573924561751,8181.426075438248,8054.061125031932,7623.938874968068
1520,2016-03-01,TX,201603,8372,8484,8360,8448,59,0.70%,136259.0,8448,62372,8446,8448,9799,6944,8319.2,8265.0,8109.15,8437.559209615285,8344.440790384715,8393.707301820978,8214.292698179022,8053.565423727295,7656.434576272705
1521,2016-03-02,TX,201603,8540,8575,8500,8517,69,0.82%,130846.0,8518,61143,8517,8518,9799,6944,8348.4,8304.9,8144.15,8515.630170781982,8380.369829218018,8373.684656656776,8230.315343343224,8246.449547686212,7859.550452313788
1522,2016-03-03,TX,201603,8530,8606,8517,8566,48,0.56%,133529.0,8564,63263,8566,8567,9799,6944,8388.2,8336.1,8178.35,8609.142064226931,8424.857935773069,8405.55506838556,8230.44493161444,8358.865330010189,7967.134669989811
1523,2016-03-04,TX,201603,8570,8618,8548,8602,38,0.44%,124749.0,8601,63669,8601,8602,9799,6944,8451.8,8371.5,8217.7,8648.683492911221,8483.316507088779,8348.787151958968,8147.212848041033,8314.668324584867,7933.331675415134
1524,2016-03-07,TX,201603,8605,8685,8573,8605,4,0.05%,128900.0,8604,64401,8602,8605,9799,6944,8504.8,8403.3,8255.85,8678.835929095703,8525.164070904297,8454.022262839171,8219.977737160829,8292.38363722588,7917.616362774121
1525,2016-03-08,TX,201603,8611,8620,8525,8614,10,0.12%,136044.0,8614,65764,8613,8615,9799,6944,8547.6,8433.4,8293.35,8664.074867752708,8545.925132247292,8516.977934575862,8265.022065424138,8212.23475390619,7855.765246093811
1526,2016-03-09,TX,201603,8613,8632,8555,8620,6,0.07%,117377.0,8618,63859,8620,8622,9799,6944,8580.8,8464.6,8321.4,8649.851917661403,8578.148082338597,8576.18751889322,8319.81248110678,8231.29986286336,7866.70013713664
1527,2016-03-10,TX,201603,8629,8676,8601,8641,23,0.27%,120396.0,8641,61301,8640,8642,9799,6944,8601.4,8494.8,8344.25,8638.82126456963,8601.17873543037,8642.641394452625,8391.358605547375,8394.511708081585,8015.488291918415
1528,2016-03-11,TX,201603,8618,8707,8608,8707,66,0.76%,132707.0,8705,56038,8705,8707,9799,6944,8616.4,8534.1,8370.1,8654.86506400995,8627.13493599005,8667.428250502511,8464.571749497489,8404.935196374327,8019.064803625673
1529,2016-03-14,TX,201603,8727,8778,8725,8741,36,0.41%,112139.0,8741,45265,8739,8741,9799,6944,8637.4,8571.1,8400.2,8743.761936836898,8670.238063163102,8691.572819538073,8512.427180461927,8480.161056277744,8087.838943722257
1530,2016-03-15,TX,201603,8739,8750,8578,8603,-138,-1.58%,167109.0,8603,31267,8603,8605,9799,6944,8664.6,8606.1,8435.55,8791.480095087074,8690.519904912926,8685.257647610679,8524.742352389321,8494.608623886748,8113.391376113252
1531,2016-03-16,TX,201603,8636,8705,8633,8691,88,1.02%,64232.0,0,20850,8691,8692,9799,6944,8662.4,8621.6,8463.25,8655.822722383458,8550.177277616542,8674.847678673883,8553.152321326117,8473.741921207375,8130.258078792625
1532,2016-03-17,TX,201604,8754,8819,8681,8698,41,0.47%,165522.0,8698,65844,8698,8699,8819,8199,8676.6,8639.0,8487.55,8739.914619491517,8642.085380508483,8672.793939046069,8567.206060953931,8485.820283339053,8150.179716660947
1533,2016-03-18,TX,201604,8725,8779,8703,8763,65,0.75%,124958.0,8765,65999,8763,8770,8819,8199,8688.0,8652.2,8511.85,8743.83448483402,8652.16551516598,8690.276363502191,8591.723636497809,8409.217950303308,8086.7820496966915
1534,2016-03-21,TX,201604,8798,8810,8690,8745,-20,-0.23%,118631.0,8746,67522,8744,8750,8819,8199,8699.2,8668.3,8535.8,8818.028719774315,8707.971280225685,8763.076822306546,8650.923177693454,8498.169662157616,8175.830337842384
1535,2016-03-22,TX,201604,8775,8776,8660,8752,6,0.07%,145545.0,8750,70086,8752,8754,8819,8199,8700.0,8682.3,8557.85,8800.656086818963,8689.343913181037,8797.001874968611,8684.998125031389,8549.085823210053,8232.914176789947
1536,2016-03-23,TX,201604,8761,8787,8698,8721,-29,-0.33%,137212.0,8713,69283,8715,8721,8819,8199,8729.8,8696.1,8580.35,8781.471342012199,8722.528657987801,8657.452639972733,8548.547360027267,8599.975746420276,8296.024253579724
1537,2016-03-24,TX,201604,8685,8751,8627,8714,1,0.01%,151791.0,8713,70136,8712,8714,8819,8199,8735.8,8706.2,8600.5,8744.38717597317,8697.61282402683,8739.43511123142,8642.56488876858,8659.261554890982,8374.738445109018
1538,2016-03-25,TX,201604,8727,8759,8671,8702,-11,-0.13%,106496.0,8700,68777,8702,8704,8819,8199,8739.0,8713.5,8623.8,8732.601075237739,8695.398924762261,8741.285678925022,8654.714321074978,8684.856047385061,8447.143952614939
1539,2016-03-28,TX,201604,8720,8733,8653,8683,-17,-0.20%,108424.0,8685,69176,8683,8685,8819,8199,8726.8,8713.0,8642.05,8720.861601204564,8683.138398795436,8806.386633886486,8719.613366113514,8701.933715531846,8502.066284468154
1540,2016-03-29,TX,201604,8682,8697,8564,8600,-85,-0.98%,158070.0,8601,71383,8600,8601,8819,8199,8714.4,8707.2,8656.65,8705.791226382096,8660.208773617904,8788.131890753826,8701.868109246174,8686.890948828304,8523.109051171696
1541,2016-03-30,TX,201604,8645,8747,8626,8740,139,1.62%,148145.0,8740,76104,8740,8741,8819,8199,8684.0,8706.9,8664.25,8643.931765272977,8556.068234727023,8795.85989056074,8708.14010943926,8682.059440932173,8545.940559067827
1542,2016-03-31,TX,201604,8784,8815,8691,8715,-25,-0.29%,166161.0,8716,72437,8714,8717,8819,8199,8687.8,8711.8,8675.4,8787.633601585436,8692.366398414564,8765.541665887122,8676.458334112878,8680.914201956522,8559.085798043478
1543,2016-04-01,TX,201604,8670,8694,8598,8629,-87,-1.00%,156482.0,8628,70769,8629,8630,8819,8199,8688.0,8713.5,8682.85,8762.745156822446,8667.254843177554,8758.306320090931,8669.693679909069,8696.99131629101,8585.00868370899
1544,2016-04-06,TX,201604,8591,8599,8453,8460,-168,-1.95%,156407.0,8458,73228,8459,8461,8819,8199,8673.4,8700.1,8684.2,8681.18658831539,8576.81341168461,8749.460404549476,8654.539595450524,8761.326420828176,8652.673579171824
1545,2016-04-07,TX,201604,8470,8493,8381,8438,-20,-0.24%,152741.0,8438,71621,8437,8438,8819,8199,8628.8,8671.6,8676.95,8559.114882838048,8360.885117161952,8766.686558060419,8599.313441939581,8812.403413783935,8669.596586216065
1546,2016-04-08,TX,201604,8388,8500,8375,8484,46,0.55%,141629.0,8485,71692,8483,8485,8819,8199,8596.4,8640.2,8668.15,8564.051735410505,8311.948264589495,8704.05748411335,8495.94251588665,8690.622642621642,8515.377357378358
